so_user_id,gh_user_id
146953,176161
849240,4661
41749,468500
92951,150547
129785,42880
1334191,85990
53653,135667
1315278,499978
973270,432303
989089,293065
1443073,144513
1234545,121856
807056,335976
1065248,146458
706542,118022
996243,170631
1401343,456013
310597,76450
1163142,191329
568473,99460
1221629,451636
1099068,463720
566268,244802
35958,186283
524625,78159
86463,255737
550562,310575
1484467,47355
1416695,316740
723939,384953
373775,384953
571605,48254
1265489,92916
1399893,109920
1498743,303333
160811,45289
1422194,189009
1116049,103427
227216,151516
1522497,33780
657578,326249
208598,150286
1454976,255889
1302112,254422
1108708,217942
199086,246814
430494,500500
431732,500500
1293126,346874
1332736,8286
846668,214398
125816,11169
761802,446790
907829,446790
1364715,33136
999494,468378
709806,446796
202244,785
240448,110904
1108685,172065
1296294,200557
1365359,219873
962224,142557
1275499,114861
316612,33238
1424352,258472
1165566,121291
1434613,134660
869119,167278
201747,285495
911783,205113
314406,210301
832733,267599
624229,160672
496773,118012
561654,441592
779675,388924
979103,148809
588094,105684
383314,294305
488652,294305
710202,138697
130556,31937
407727,160560
414167,160560
573110,119785
580364,72225
696802,164354
564210,208326
1277556,262895
485388,34083
415352,143680
625543,434109
1226208,217654
1552803,107597
1096346,476943
289156,30978
424785,444296
401357,172426
246892,65014
81259,4169
50151,401762
455765,380243
1463045,212546
1063161,341869
954673,252315
731882,161801
1484041,160737
211786,81765
1297588,225703
562473,223393
205428,301955
1044,336475
2942,30913
983839,345838
1060152,456599
315501,339495
1241458,130801
726552,171249
1560080,167728
491957,68015
1058302,27029
827437,57426
473,158826
1389967,222950
811283,28674
474606,4296
526260,247113
40467,196825
526035,57648
112765,265831
839626,179163
441972,305885
586033,53307
545116,53307
1276879,7298
656302,25302
1269544,233
856626,155409
745222,155409
1218020,155409
212934,155409
202932,155409
1205138,220202
1526089,298255
803844,197822
236284,269456
238307,489669
280650,79009
1087478,81416
505307,78197
270779,326935
786755,97720
564416,37421
157441,10454
114644,322436
51500,62081
1114593,266206
1432008,90367
857029,11161
161739,54274
906674,96561
450690,206923
507220,166674
254255,300701
931586,330156
800320,83581
1290340,4982
1174023,64297
331649,148956
1246988,57404
440356,383031
877831,365695
490794,248261
125967,160229
213894,213136
742227,36231
988291,224409
962311,527
519780,27834
805080,497074
1452291,495395
502513,332115
1389892,479531
359042,50581
754949,284153
497121,48759
1301551,169572
772217,162408
523816,250461
170934,266410
740014,38120
209817,192108
1159957,103468
587138,200343
451174,114832
1214880,433547
1516316,21442
937281,434881
743497,16495
1312418,224129
1518389,471357
263447,190562
303309,141224
875791,344249
1077052,440279
25815,231711
1493135,257660
1535540,116202
719962,9812
1321695,50325
828753,129597
439352,322342
778224,115461
725684,162324
1430917,39912
985241,323938
957968,109503
1138086,227002
193775,304307
659149,39951
423731,39951
429365,70978
3715,97963
188357,206230
128850,51961
545663,197505
1529089,256082
1458367,33539
408184,209465
725538,182441
320376,143840
1474418,31111
293115,96745
1231942,51277
1429414,51277
121487,242340
1378499,170733
530247,231961
1400329,34310
90924,72137
57150,5834
937212,141028
70011,101253
595121,109148
674795,42587
310767,143762
1154642,182223
875321,44008
836793,85460
438781,346299
1001973,123611
124674,7556
15946,271321
1557947,501595
1391124,358039
613395,203805
1305111,81346
1008566,27028
463041,53233
581570,116921
171150,4889
1048373,500159
200869,3421
973933,203790
271586,146785
156189,17856
734705,219212
1243806,52795
565963,429084
178992,145674
456830,207516
1058993,47692
88340,54145
643866,82436
28843,207533
758934,393839
958112,224297
475540,12535
1060741,144177
614054,138047
1302918,485651
143383,1288
658181,30242
889064,18112
604069,126093
964842,275752
1257886,392362
363927,119755
906174,239971
969764,59900
1173020,18972
974202,404502
1481095,106848
610750,494617
349892,383554
342767,383554
358193,383554
956298,66202
102536,358861
1391100,138802
1148811,136109
845371,369187
1223809,273093
147500,432965
673057,194314
812001,18581
1315176,301464
538097,303331
1221176,23220
769795,162190
1150057,52081
665869,141996
1028139,341259
678916,74524
1183148,151622
631369,49513
1385800,208589
451199,213884
210617,24372
213529,292178
1093396,109250
1117483,79289
1431698,487321
321354,64908
1214181,143655
257834,34810
618403,7781
574587,453561
770571,234498
977258,470679
1301538,129835
1269085,226695
977493,276421
166658,206219
904962,220241
947559,111370
1308268,384810
507308,8945
744432,102472
1177566,40046
1068978,93072
413581,325633
196404,224351
229761,171923
985327,79903
1551919,202709
1009226,373863
766860,38177
817831,43857
1025840,307538
732455,457464
1336043,261951
789062,320313
411855,65176
1117733,377527
1511361,177680
191426,262559
231350,52774
334522,66526
167996,200847
1341115,212290
941065,320643
401125,386385
1159719,141015
1006965,250030
1154753,271021
1505562,171317
1134710,171317
716379,260521
1286935,429040
310135,318809
1394032,376420
548273,101458
1038223,142031
48421,200035
1084257,112086
358532,473641
1253122,128512
870613,74462
66414,184395
494578,22970
1109958,493080
1309547,106978
1269558,337606
80876,176823
192741,100941
1174625,275027
1037836,168166
1248339,339960
739422,156514
1266577,66644
1198741,72669
1059307,170217
995958,329368
1030661,192561
478460,81300
340613,367801
114801,482999
55890,43286
574790,59463
560158,241630
660250,184698
1167783,481222
383323,458222
1016061,123074
451914,176725
1374475,270926
1314193,171064
408828,154724
39411,223932
418772,22019
1227831,418530
1053011,349648
476000,104698
1117368,278014
947839,408198
347984,120190
694964,350519
613115,170485
501204,76270
702099,78492
585725,33063
1376482,244469
1563561,504859
853109,937
793508,329694
686180,329694
896886,329694
165017,187608
403414,157749
912753,366462
111533,153465
864217,56849
156775,136394
66180,135136
1357921,318557
107940,65784
1028484,423588
53790,179005
255158,403383
1541507,171520
623805,276321
394795,257923
643054,257923
455239,257923
464446,257923
1427184,20408
507300,464845
10708,44870
1114224,99593
256620,3585
545778,317492
1358540,30585
34379,238069
508562,42338
1209062,432012
118536,143975
1311835,180166
977619,171713
204143,503157
1241159,19349
1431121,79455
532677,430839
524794,201508
19493,219111
1346405,37792
210837,159882
80845,300938
1498545,19517
24495,69413
922135,433277
724170,303679
409065,164036
1482401,72581
836,108677
1067652,222919
559289,46156
460065,217563
1240158,483667
1317724,201692
849516,139269
1352063,179046
1092078,340906
1376351,103522
479622,123301
375864,171452
245652,20172
493037,102474
1297336,167896
181111,235794
288170,54718
991310,453916
454,138443
1320284,5478
183264,226698
312065,451517
1077527,440464
558393,2739
349437,198986
1241441,133818
1406288,479267
1468008,480120
1026997,220884
405426,6242
639501,320824
126531,433410
16480,216317
482506,145144
618474,500776
1435990,304315
142642,217695
943539,304909
412106,246130
264512,180165
559587,180165
877317,114929
601555,172752
936952,171912
1240720,302035
581923,11151
545844,11151
340847,33767
1456825,192894
676593,26108
373999,132484
816344,43581
102970,252098
854845,153524
41223,436145
852822,424657
748663,14739
424977,214515
674618,214515
1168007,204809
981734,170446
1273763,107670
1536969,107670
858921,19426
1283273,452396
897953,154633
820707,6563
519240,125369
1496012,112765
1401562,190816
1194682,404240
2177,412279
1492393,215557
1203558,6785
1448305,203394
1329587,146950
486478,114144
745372,43564
1373007,503675
1002473,356008
8960,49715
3424,24370
66673,46314
861749,77207
95496,8359
359745,110194
377103,110194
1413993,338702
68544,297868
709510,118488
706787,214678
124355,42970
1028880,352195
861693,30094
860827,30094
584182,45706
606778,275982
366864,124818
1072050,178251
133986,218443
757986,23417
358290,126930
493499,126930
1257662,135458
409317,191241
1122136,436600
798497,420756
433290,184288
236406,119946
586436,119946
487620,119946
991385,119946
893301,119946
493459,119946
468018,119946
446536,146975
1122665,27076
1051448,135186
356941,377072
725939,486816
725939,486814
1556461,191817
439466,129039
908499,153598
26342,72858
951414,114634
214330,72744
1121482,412588
754851,209909
1492124,102735
1250147,47339
596708,435022
1325971,151970
1046584,37474
1045475,348499
1208041,314186
556111,163347
714,156703
868724,33222
183986,102376
117357,177379
122875,32872
709315,224405
747768,48970
342262,360444
396986,243298
1057921,248195
214760,378265
1186753,425251
1214019,485275
42580,310932
1086889,141446
1227720,128461
1439013,128461
244494,167509
621800,405005
504346,128336
603184,318899
398634,18444
212183,170252
1072060,151248
137554,44124
745293,478
1438257,362980
1153667,347732
930149,270601
234908,64985
482403,204360
412828,376810
1228224,396154
910388,77443
443597,175916
601714,317454
145435,20664
236913,44782
20770,117691
963363,304195
803072,309905
1289704,183137
557715,435192
75182,80769
1318978,386683
759340,118168
629494,97514
632880,156422
903527,138636
891474,488812
699999,202939
1160871,224708
1249494,6646
929489,312642
1262222,38506
436884,71550
350208,81439
1275938,260741
1517349,48632
915242,233854
1385267,130483
336473,27251
1373105,140085
1515487,258974
1054490,288120
507024,367568
996533,238917
294645,202520
392578,202520
444478,379097
1483659,46236
422250,46236
907914,277710
780380,167316
926361,91169
76492,125276
893347,238612
1216628,86836
1278676,168030
1197663,329983
1558175,54990
911063,161865
43140,51208
670514,104460
46264,309734
840015,108542
1311369,229401
483193,190051
287654,66281
352728,157071
309198,29700
147634,113701
469598,33526
572086,28342
1212146,280143
1085545,164574
915926,434701
1338570,221732
75953,27283
1402675,397854
804,208515
769603,219293
1321974,304066
760881,194295
1263709,422235
93559,192334
952129,170970
1457992,464203
1463681,229388
478339,93785
25218,16567
869151,199097
36316,151753
513179,78206
107375,55170
1071849,247068
1292319,140804
1172125,145051
321833,436590
471861,137616
144408,461481
45869,126188
507448,58819
400793,224984
1266692,36482
180751,152248
1014690,30979
111026,136428
55927,19816
575950,96259
1526356,86373
1556165,197809
739705,180176
1173425,285712
9748,26653
815478,9390
680996,9390
1270495,64680
293692,341428
548054,166736
403891,389376
81660,209098
809645,78281
607016,184893
894012,136735
7018,252333
291543,231300
568490,140087
1479792,305655
649234,150250
1270174,32049
641484,302694
539213,242895
1039066,27415
1075973,412775
665954,71151
1054082,76520
209899,72108
760468,139906
1478479,389419
107734,114215
918107,142989
87517,128734
699,234587
875605,102473
144790,149632
1078122,449027
203396,219036
509663,137351
629187,504661
1229341,196316
176151,277583
1337207,237198
554610,243038
1564939,220301
1045647,97584
525725,42371
784191,74278
1045568,184663
998687,158978
1360597,231828
1277895,72667
1122268,98321
806962,143204
29263,178865
724218,182872
858681,397455
704845,397455
966894,5565
700198,49398
265532,49398
423337,49398
367974,49398
540240,49398
569578,49398
549074,49398
728804,24329
1174273,227594
1299484,227594
798984,227594
790483,114913
191391,4253
1111752,246087
845083,241622
988668,73135
107510,150677
1454235,484270
607236,57131
218784,174525
125952,296578
480583,177004
269168,165136
482446,152176
181239,169205
83160,24675
409016,3966
778094,111302
397718,76969
562369,446396
276003,45685
1003137,138925
785312,143248
906707,282175
876285,287412
188,9856
1034314,262164
396343,157869
1046788,24132
642778,165417
395379,45106
1408726,247054
447156,226106
824557,350087
378542,247678
916369,47424
544988,206917
40313,170011
932357,501460
873008,279879
79816,221312
322506,168337
474238,419407
373243,145465
232433,180014
583777,70265
1129636,114637
5738,156873
679784,66265
764460,268905
1342076,268905
301759,268905
277894,268905
1295494,373877
154985,76312
322403,28136
286021,134494
826235,440650
457472,483903
1342422,183038
542375,65819
887778,117854
1212597,311457
254356,131612
1231991,406656
1025628,272491
1539446,169059
120345,188017
440146,76611
920990,110649
921178,372171
60502,360222
269909,137376
1137814,83245
802650,7395
374731,9579
944686,399762
1529781,104073
775014,359669
945014,413036
93003,181533
247563,9591
918962,454083
679981,731
674474,483321
1146656,191081
203476,346264
1553746,121771
769052,27697
346244,27697
902907,504504
627870,352577
419116,219499
1048321,348603
499132,506819
515545,35541
227297,419136
126893,29151
601535,250328
1063872,413406
1511639,187239
10522,221802
1031454,9262
1271848,22722
923752,232265
466440,20073
1095806,330563
1234422,330563
984382,238638
846407,170268
1162645,93832
517616,103247
1305344,65596
943463,30499
95705,169684
496572,367586
1202395,298081
1124616,29373
744075,188498
1023884,167371
713804,266870
1339643,474953
1353968,479771
716189,48827
675065,47005
750555,120304
561426,72524
73946,343005
922752,481583
183223,376236
1174611,124946
850637,128494
1202525,335090
432987,179906
1220793,390565
793353,169357
478679,200287
481637,80002
125935,65278
6460,28492
753382,43052
1422062,20598
969315,112605
512648,371566
117710,70035
506139,228075
950647,429695
1035545,467161
6259,414395
565896,179901
1097549,170399
1019294,173540
183828,370861
69464,46666
674227,180912
1067521,102540
1092435,239839
1092435,127148
14064,58207
281153,218713
200986,175495
892999,206969
1325139,335389
642385,505413
901061,131558
574869,79670
688319,231399
895378,149448
1211014,30872
647863,313906
218098,67077
823598,20254
636788,20254
837919,262316
1460653,350575
1024142,258385
978993,409009
581098,178861
92260,231568
855184,132691
235212,145490
1475906,40979
1095877,543
1398952,176337
979235,390083
1373932,23900
1246368,330682
255275,467447
287255,151990
197565,297230
594519,81607
1562985,442362
644070,165564
793946,373329
293029,80700
236499,44281
499602,263787
1373353,76482
604296,90683
416086,105201
1438434,304225
1345159,486587
569061,48801
130832,2745
961252,245399
537067,140080
327366,140080
1302881,26881
1406717,84597
1536603,90607
350792,172718
705560,153031
557221,81882
1214292,218348
1468901,184227
1434639,200792
1492191,196002
585753,146658
1233505,10593
11182,42836
1456614,86563
203478,427585
1291482,162971
1547887,446739
562492,230455
1271986,274911
164014,164917
903277,82524
568300,436797
833830,112195
349468,53809
916920,398545
1162458,218793
451588,163818
50049,32757
1421923,301347
523747,314717
1089165,128599
1399890,218406
312611,139381
78259,26436
53958,110379
1526162,154821
1235723,267038
450555,51171
1244183,500814
73067,146754
10901,146382
112727,58269
148478,238766
424426,165531
323384,57459
573510,464368
233884,37736
1422920,144654
1057730,93977
1481568,18375
618628,311322
409350,65982
556780,65982
1543920,219048
243,46271
669979,31511
294579,179077
198808,64283
189613,247022
1452232,167277
1277510,458800
575500,139101
374482,153498
74633,54398
368798,10656
458271,21575
893753,187833
1549432,184471
631049,215380
754209,4449
471780,274624
70430,32953
212130,172430
307361,128149
857341,326749
194758,76117
892303,231634
499975,267259
534003,122291
210613,153813
17176,40052
92189,38658
1234987,324373
360543,292108
958217,193876
1427939,487416
366908,12174
102225,166173
14648,163047
67420,58613
11470,367170
930905,172023
890331,446625
224859,340754
259946,54131
1271563,175276
903154,428780
1341903,109841
1408290,33914
802738,122254
550221,161635
952924,171109
201253,474236
828422,93506
887427,93506
521405,228678
324025,157448
651437,81430
262117,199800
255196,224445
486989,271593
321379,159321
107552,60694
106716,190781
899175,86167
921929,135168
616540,26686
1029157,194653
338890,344469
25381,448837
409157,6522
438563,128208
580207,42612
273693,174707
858661,486025
819804,149648
670793,249931
1256003,312817
20142,55441
52474,344665
14191,56340
1327193,299867
1238583,316992
590129,255045
1030451,420108
1545185,27125
747551,33417
779185,61309
1062937,287173
1071546,165820
65875,209613
1219671,221304
823968,116007
1186589,196032
985537,251789
1259381,220964
782551,91264
880040,212902
1303677,154558
103045,50220
977691,242282
79033,113499
769461,62538
1232625,197897
327295,44661
222875,44661
798034,112871
1164042,392768
65193,209593
972627,296876
265946,13727
442020,402646
391114,402646
437407,402646
1039447,288382
330429,382170
1357024,33349
1212864,230698
710109,15813
928835,213178
23914,214628
481590,190228
913440,443670
1051113,48540
142928,156721
591922,322760
839484,84596
668140,210234
1001922,503441
488035,240505
143151,45828
382754,170165
450187,28321
508532,403369
1914,127842
647590,266411
252859,59462
1234781,400904
1277857,120201
901213,332633
23137,27072
731300,27459
335675,54757
99777,183196
1408972,56704
111327,18524
212730,4536
1094038,9447
870739,99579
770442,71505
1292713,475750
410058,104468
1040545,411977
598886,350912
650002,214004
60903,11232
1471320,115080
486982,345075
1246389,160329
688792,36836
1201175,94332
337528,30985
68427,297751
1003185,24273
506610,189016
964853,391849
641263,69651
637321,304299
1390288,205280
116303,226934
1214915,453903
519848,287004
747116,163966
190159,80366
1173123,402927
1149455,395107
850276,187904
233075,180628
1493108,449101
1469090,139743
1320649,267226
176762,16762
1338513,190923
1054407,363809
2591,61558
723792,176080
847799,45522
414642,222646
960156,70886
1262303,225648
1230012,225648
814434,120588
780271,367194
997359,154359
1067710,191359
1355651,136083
1453263,136083
1284187,112184
171642,154763
429040,1992
992489,258008
724421,36239
491983,136389
334852,24223
758011,377378
1232136,363810
866595,391141
1427018,88849
591680,121665
366997,47834
500837,340044
643389,61390
434297,371116
1208029,176349
438912,92589
1225783,98541
1257500,142181
1353700,350815
974249,154502
1023607,170605
455714,66973
333761,175925
1368078,403557
1183386,92769
783667,82231
570854,46134
823221,369726
860018,106644
104767,54028
632556,136634
1277026,27157
992737,279832
894264,217868
1556152,84467
400514,500184
1506683,332463
1522677,468641
318619,68114
1234818,114
1460641,256297
1460641,256298
534776,77428
1333939,166828
355807,198443
323578,837
221016,185899
304088,272970
504733,40196
946525,111700
716481,43851
1355115,150523
761059,47289
6605,289294
1121827,338605
293317,78320
415986,458224
1436434,160316
890815,68733
1171217,242930
311429,77774
312300,77774
622528,26561
279903,72696
968688,198737
1424084,201488
287901,433603
320161,186019
116899,42862
81636,60507
184024,168667
530497,160639
1338118,167857
200711,35993
990552,368302
494204,192884
674464,103213
1182739,173849
879322,285603
1117841,80132
189919,498385
833211,231698
814398,180879
885209,34626
1232048,354385
1178763,133943
673882,160251
841920,72428
461817,19489
1355060,341188
435827,165457
685395,165457
685372,165457
180960,3146
299312,288771
1565585,315111
84155,315111
1361915,315111
863564,56786
1189355,281885
617533,81457
194340,83727
1103701,211810
1111753,211810
1064377,100123
1482304,208506
705533,473706
1114903,275688
844418,7292
847575,398013
1202101,437678
939915,372227
821798,151273
701210,237959
220765,95444
1129429,17616
1246265,179825
673840,45917
603188,184144
434352,11626
1454008,12532
779724,372493
539242,125695
1255699,259824
202309,25003
523280,118763
1039598,428675
1306660,331895
682889,219563
477403,89606
1428467,453323
429167,331182
433010,52872
1247134,88305
1386067,242578
842697,76772
419959,400713
717223,268982
87042,268844
1496725,277309
828102,193540
84421,12907
1381411,249885
1243898,180081
358,59064
1455387,131891
1119601,116513
1118599,124749
666741,459608
1164580,62686
34985,161545
655837,205723
514889,205723
921382,335058
612326,157740
276809,165745
1235824,125921
985998,232391
1163935,342192
545193,356934
851926,228092
440754,111627
3023,148355
394095,101958
1255163,37207
723342,26958
1519690,19081
188969,7531
700830,182889
1354117,137066
367407,418721
1335709,422842
807321,79662
482630,153589
529733,100412
603741,23157
433268,462706
35700,130681
264989,16602
453856,189616
197068,290247
416389,117830
416816,464249
63179,54154
531851,50845
231829,318913
1289608,141442
233160,194411
558836,150895
1429724,245042
1288628,19785
947281,105518
25276,151626
1378476,265632
795398,163485
613508,4577
767290,170394
1252525,210792
224585,11965
274580,136152
642337,10753
413070,5617
277795,223723
1288301,149594
1033900,121794
1087255,216086
604802,171546
1154509,357032
67715,93162
208028,464281
1333796,453730
1277923,385431
495796,207820
824414,81324
1322555,205763
480988,5761
1484602,381972
499476,21239
579423,179550
692834,168795
28066,125040
638080,266912
58681,409499
1330563,467911
169530,53221
365183,91586
434793,18611
1003528,183182
322894,50245
1099608,308008
1177911,57166
1062442,28667
1031792,340836
495170,72499
142848,58495
997773,264593
5353,1057
1040838,5130
1005597,45294
1462697,355505
282771,16723
1035623,176683
36702,43357
207958,170424
118264,141975
178902,400702
1516105,493281
698210,448653
211473,439087
408556,15853
522744,303611
1144619,251081
1290147,292609
1206882,288827
974317,159968
472866,227128
31490,176629
1293612,34957
724068,195864
499510,112137
216300,223535
1352062,475130
641922,125602
337552,78550
1045362,75047
534329,57576
208741,233332
1459019,54047
777351,180126
971462,81535
477612,21775
314626,429687
1134214,120458
266246,104760
1287650,327391
985372,312090
1196973,418372
132190,9605
699868,503469
487474,295706
1434218,257094
564537,466275
19678,326767
1547456,418149
1373147,279091
914878,111208
1013679,111208
947314,111208
133998,55344
675675,99995
1338864,141696
1151229,163721
712687,176793
98177,153845
96128,444676
1494397,367336
692496,367336
767270,2509
136345,67261
170898,142169
949012,325217
857871,149746
1455736,107278
1419525,114631
390522,295518
56547,381936
156158,200598
998328,502923
64306,2543
760085,152275
771643,136345
942200,262070
26474,416702
1265727,108353
975053,239781
1316342,500120
8367,13638
871783,212009
186518,69802
1371320,361151
248665,59412
420953,436492
361457,187027
1032209,483940
916636,117877
11409,153320
1553286,6313
701010,147014
1117318,92150
1036776,424350
1231451,256064
167222,29124
250241,28971
1429058,467889
1299247,261380
478581,78082
1536562,183522
1230259,390045
1020906,284960
490707,126839
223394,66137
1543334,236318
1077530,319145
1443338,315963
326145,335479
202690,143401
783481,299874
348346,123367
357771,203757
218347,203757
1397594,336533
598389,22893
1289558,8963
452430,163110
693299,268744
486920,86619
224707,14619
600404,151205
211440,205501
178058,95493
1000414,145488
621331,439724
981142,1282
64731,251523
467285,204242
604637,126631
73706,175494
613593,189001
179040,18688
1442452,360670
164254,149945
299791,248504
1349983,203690
721055,399133
516236,54130
1402479,323532
156743,455074
408165,53937
656757,127940
940229,158885
1293787,223602
1499755,206689
252353,48647
440041,103935
1039831,182963
156548,142111
1439705,112480
939550,354434
1148702,260480
775255,27426
929686,234910
486441,214615
299570,347026
498077,82404
339144,141954
568595,109323
722401,60280
503402,266063
1136971,434146
1007243,107139
46643,172412
1328845,419341
448294,344970
1331755,84707
428876,53613
682298,258217
440017,300156
1047843,100387
768219,451830
768159,451830
936017,156777
588688,8324
70742,118348
1429950,392059
184596,52616
485682,228155
1087789,115847
922631,16965
577153,234199
564772,68584
277156,205287
1015431,150579
188732,51225
113470,159156
839131,179011
490430,307685
1424676,291174
1402750,243042
982836,128505
828839,247566
1032110,124958
1221395,495449
1083475,200258
1340245,390460
549395,127759
841426,448793
349891,193062
823710,417182
878524,56720
985210,256980
1247700,20641
369480,263398
369155,219354
487134,111116
336328,480943
998174,16772
286821,386593
346410,222068
659774,103942
1393668,187882
1156750,282221
96970,55193
1533520,228286
508237,6014
597554,107630
743782,69998
1387415,103160
217101,173262
564420,281643
721502,27741
620089,199908
1158154,400348
783010,55258
1206837,427962
263774,174610
1055750,287181
436350,196205
1445934,20366
1531554,480675
151299,487182
459065,190354
453614,27155
147453,192473
1285403,96328
382745,98095
81861,97790
1325832,27281
953306,376773
1028470,262983
614786,262983
921638,21697
1115295,1272
1282591,101966
383910,101966
528870,83022
64742,139405
142406,18018
4960,232510
91551,55020
1107912,113184
577866,479936
7274,64367
243370,153559
345544,132188
1342660,43602
384831,79824
1562277,378209
771051,465217
100945,54393
134321,33822
830260,419487
739050,47876
1055096,387469
888955,186959
1299164,186959
687222,8590
408864,145582
273012,169952
619483,438672
207152,4113
871439,209717
1559812,394440
25172,490344
1078392,383986
151829,142244
1161855,353885
1091432,223847
397916,284418
568602,81889
340811,47200
1173572,467856
757737,215407
1136307,121010
581975,336718
1391150,223431
561585,192141
1449964,237375
1008409,421463
719362,220797
286154,160523
1278306,165272
366336,175058
141765,152627
1398884,104149
1078483,200316
910818,12259
791739,96325
1056084,232641
316343,50781
1553127,141229
1380805,194629
481633,48271
210780,59150
208874,59150
739570,57820
632095,24798
1141440,201724
1526096,77739
167413,20120
1016693,406016
619349,131055
1527562,309040
672016,120343
1219530,231923
622257,55370
329613,391382
334987,9526
657465,58976
937005,112790
1040212,13385
1141356,102477
1252327,115386
1242520,326365
945168,188380
542342,188380
695249,188380
356020,305910
961499,299981
648697,78240
1002940,321054
64,320428
1054800,58151
1254880,305033
55094,276586
1156325,382143
617210,484087
1137612,326662
1289517,153071
192477,186284
117507,55942
1004119,47287
282536,25808
781669,503926
620762,431762
1163698,2865
1432831,250939
455610,367420
1465062,130921
424181,211530
219548,211530
234416,211530
660610,318599
875401,464250
787770,19019
939176,238102
220949,135462
329557,234746
1217357,413757
372590,152041
178651,26519
1249485,363737
332282,116056
301048,23780
446391,167279
571464,320610
737986,192024
891720,133066
438499,537
1335928,161474
422075,259604
801281,360438
1306662,68800
857008,44913
1266953,276267
610767,301307
1107091,33645
772554,400835
248489,58087
574316,165667
742232,290740
796493,193736
274265,183326
1014375,10344
264181,30473
1122409,17605
531078,366995
873502,229661
1329815,492413
161487,37514
434930,191915
360173,202233
176735,43677
3757,160852
365947,241165
493614,46816
1042441,248764
231463,39781
20006,159368
269244,38429
1395737,457386
1281387,206724
560110,124897
574235,107378
131384,39669
11176,253514
10242,146035
747749,179784
92049,190318
401208,198886
1451647,94969
995547,212280
690801,44444
1522266,282112
1178990,61400
268938,18590
749067,277557
809978,224607
62494,180769
795751,5745
242493,59583
541713,142709
980050,104583
758157,260306
456280,218071
264872,236612
634824,55859
1332299,358501
1310337,270698
181916,106290
1490808,129341
948913,127584
169750,281240
278288,104063
1206034,47346
879532,3790
1247011,206829
890388,316604
298435,180080
733563,492059
307133,124769
240006,48420
120691,315294
1154301,263797
724959,243074
1071999,174039
1139755,285407
1514476,45204
1125266,471665
992353,278552
1007846,278552
978280,118257
927875,118257
128280,175686
815864,329014
1032040,214485
588795,130373
907869,185497
106570,143955
853319,10781
42371,4553
1101307,76392
12731,272366
12448,267444
702601,466819
295291,57538
294022,57538
715308,67138
162732,155059
1027736,405714
1141031,69933
1153437,229727
1287869,331530
1529645,484017
64444,143600
483876,174112
245665,292284
1489386,128533
649870,262726
1552865,194586
153963,282582
446463,55956
152062,315721
537012,342971
1323895,122629
829572,485427
581658,127679
175320,54899
51332,233845
691503,136224
160699,183587
98565,413886
485365,55214
1377879,98732
982819,335173
1206031,192989
500776,71874
406313,287770
406313,22218
1092098,93267
1013829,120185
995166,430838
756132,199269
225790,123016
667528,455691
5152,61746
1388618,36392
450760,454053
20120,50147
61130,379
394633,114116
420335,114116
315344,114116
490833,126914
1065562,284260
898462,167547
90390,71806
476860,478131
66725,187697
1011284,99111
1130278,475787
783020,91937
7754,152837
1017621,211424
595272,276896
35420,340589
820751,179559
273849,20607
323032,326432
436078,315262
130053,88869
8997,322609
95246,471786
940249,232329
1229392,391896
1067022,30829
639953,183975
1129475,499960
195662,12294
1311311,201497
252308,64772
1557010,506355
842385,87254
1133905,11324
570052,11324
1157197,11324
1014139,118439
791040,161550
1117379,31758
1439166,110501
1333329,44912
599075,159427
252736,368257
420648,158891
265697,30812
553624,274974
993890,173460
1076501,206919
129721,264890
771990,130093
1127731,241337
913723,25100
1078859,189879
897583,81138
532511,29876
144866,66361
199649,150850
1184732,407773
781875,177575
1346514,99059
676749,29038
672523,61260
214084,72692
870324,241333
1429470,210765
406868,17073
165187,345632
589384,198949
962781,82317
115302,127799
1385154,60451
487878,49962
50468,59666
966619,237421
1555592,466344
1176156,450969
543271,405372
1503918,887
118029,385594
878724,85019
413004,507199
1437106,375892
500841,442469
1095074,249717
598660,230142
695659,55662
1343383,126469
1050314,337544
1129979,262527
618023,500203
374383,154199
1339234,311661
1330420,294630
637034,8100
797184,350061
1139994,350061
670428,184482
202613,276402
476345,73892
1116023,5915
1338631,204934
896620,287732
137725,184447
155104,177950
1363653,10705
1329545,208733
1123693,271052
525815,271052
209691,269405
747919,145514
370565,249950
673120,343103
1209908,240589
214919,172969
561698,225817
17896,90204
464879,351220
700336,505405
785405,505405
275084,24591
764797,16886
929701,325570
149846,211566
769755,128530
144785,139634
793218,453870
495637,197305
967576,439765
653437,327881
186055,419060
475256,202381
12599,280300
1324630,3380
742446,47747
1308979,105967
834293,105967
496528,105967
1224220,105967
758855,275748
203905,79745
1127412,366444
136305,47644
622048,118225
486450,434414
1084261,461950
2958,11020
1109151,248393
1343078,340853
199701,41373
986879,290329
1505190,9264
847885,379094
771589,108028
221664,173503
138069,150092
273637,147299
122350,207913
758113,113442
1038901,21964
854538,21964
1127475,446436
321872,134126
17191,314749
1358456,240664
185140,241504
35931,193755
925896,16732
857155,206524
347631,94382
200737,383372
1491191,53627
70863,105134
1226700,138261
466507,231786
980288,58081
13678,20098
1063864,32907
1488187,149950
254415,103657
1538249,184499
169266,24476
1154043,317152
671779,92527
450085,92527
984234,355999
161289,225606
1210055,197811
797238,167581
1195352,151586
453083,60614
491071,20236
578032,54742
5361,358655
1156455,250498
286595,279665
396101,115448
553003,226541
1125048,208632
187446,90968
1136723,48826
1136723,345589
1150583,493251
191991,320067
